year2,state,fsize,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1977,16,e) 50 to 99,267,456,14850,14574,50,11.2,28,6.3,3379,1096,2283,7.5,23.2,2826,1149,1677,7.9,19.4,553,3.8,38.8,0,3,3,434
1977,16,f) 100 to 249,167,346,14984,13878,44,13.4,13,4,3667,1625,2042,11.7,26.4,1455,291,1164,2.1,10.5,2212,15.9,21,0,,,
1977,16,g) 250 to 499,74,378,8040,7820,71,20.4,10,2.9,1692,648,1044,8.3,21.6,1251,361,890,4.6,16,441,5.6,32,0,,,
1977,16,h) 500 to 999,59,163,5737,4742,16,9.9,12,7.5,2490,804,1686,17,52.5,499,186,313,3.9,10.5,1991,42,21,0,,,
1977,16,i) 1000 to 2499,81,261,12752,11665,37,14.9,12,4.8,3689,1358,2331,11.6,31.6,1514,102,1412,0.9,13,2175,18.6,26,0,,,
1977,16,j) 2500 to 4999,68,334,15397,13208,9,2.7,12,3.6,5844,91,5753,0.7,44.2,1466,175,1291,1.3,11.1,4378,33.1,22.2,0,,,
1977,16,k) 5000 to 9999,68,171,15129,15216,21,12.6,12,7.2,2344,1235,1109,8.1,15.4,2518,381,2137,2.5,16.5,-174,-1.1,30.8,0,,,
1977,16,l) 10000+,162,823,75692,57368,85,10.2,111,13.3,40051,1528,38523,2.7,69.8,3403,872,2531,1.5,5.9,36648,63.9,11.8,0,,,
1977,17,a) 1 to 4,96246,96576,209440,205767,20225,21.1,18549,19.3,73232,50689,22543,24.6,35.6,65885,45126,20759,21.9,32,7347,3.6,64,0,14065,14092,35152
1977,17,b) 5 to 9,34288,35267,232327,228834,3113,8.9,2321,6.7,59185,28828,30357,12.6,25.9,52199,26594,25605,11.6,22.8,6986,3.1,45.6,0,1616,1639,19981
1977,17,c) 10 to 19,21242,22802,293195,287514,1890,8.4,1143,5.1,63256,27405,35851,9.5,22,51894,23599,28295,8.2,18,11362,4,36,0,649,669,16766
1977,17,d) 20 to 49,13105,15717,396930,389495,1480,9.6,810,5.3,78591,33413,45178,8.6,20.2,63721,27063,36658,6.9,16.4,14870,3.8,32.8,0,314,355,17550
1977,17,e) 50 to 99,4642,6615,294223,288767,612,9.5,297,4.6,51726,18947,32779,6.6,17.9,40814,15924,24890,5.5,14.1,10912,3.8,28.2,0,78,82,9791
1977,17,f) 100 to 249,2777,5431,322892,314856,717,13.8,276,5.3,58343,22782,35561,7.2,18.5,42271,16332,25939,5.2,13.4,16072,5.1,26.8,0,29,34,7901
1977,17,g) 250 to 499,1087,2877,196438,187460,414,15,174,6.3,39480,17926,21554,9.6,21.1,21523,5243,16280,2.8,11.5,17957,9.6,23,0,,,
1977,17,h) 500 to 999,793,2340,189240,183573,213,9.1,209,9,30933,9727,21206,5.3,16.9,19598,4230,15368,2.3,10.7,11335,6.2,21.4,0,,,
1977,17,i) 1000 to 2499,720,2312,228028,218627,281,12.5,152,6.8,37008,13252,23756,6.1,16.9,18206,4238,13968,1.9,8.3,18802,8.6,16.6,0,,,
1977,17,j) 2500 to 4999,443,2544,229818,220801,308,12.6,126,5.1,42597,10242,32355,4.6,19.3,24562,3148,21414,1.4,11.1,18035,8.2,22.2,0,,,
1977,17,k) 5000 to 9999,324,2094,260014,251690,224,10.9,137,6.7,52333,7598,44735,3,20.8,35685,4067,31618,1.6,14.2,16648,6.6,28.4,0,,,
1977,17,l) 10000+,457,10363,1066581,1034322,1303,12.6,1333,12.9,159139,52191,106948,5,15.4,94620,26485,68135,2.6,9.1,64519,6.3,18.2,0,,,
1977,18,a) 1 to 4,44153,44291,98126,96411,9499,21.7,8316,19,34496,23847,10649,24.7,35.8,31066,20821,10245,21.6,32.2,3430,3.6,64.4,0,6184,6196,16058
1977,18,b) 5 to 9,15815,16331,106460,104526,1490,9.2,1052,6.5,27031,13429,13602,12.8,25.9,23162,11787,11375,11.3,22.2,3869,3.7,44.4,0,741,764,9242
1977,18,c) 10 to 19,8838,9628,122380,119659,902,9.5,570,6,27894,13010,14884,10.9,23.3,22451,10952,11499,9.2,18.8,5443,4.5,37.6,0,308,324,7960
1977,18,d) 20 to 49,5412,7005,163962,159316,730,10.7,372,5.5,35333,14552,20781,9.1,22.2,26040,12620,13420,7.9,16.3,9293,5.9,32.6,0,155,158,8995
1977,18,e) 50 to 99,1822,3089,117596,113842,361,12.2,133,4.5,22903,10456,12447,9.2,20.1,15394,6355,9039,5.6,13.5,7509,6.6,27,0,39,41,4843
1977,18,f) 100 to 249,1174,2603,134433,131226,301,12,118,4.7,23389,9132,14257,7,17.8,16974,5311,11663,4,12.9,6415,4.9,25.8,0,11,16,3084
1977,18,g) 250 to 499,492,1553,77716,75079,156,10.4,66,4.4,13122,4147,8975,5.5,17.5,7847,896,6951,1.2,10.5,5275,7,21,0,,,
1977,18,h) 500 to 999,370,1053,83194,78103,91,8.7,81,7.7,16527,5099,11428,6.5,21.2,6344,1300,5044,1.7,8.1,10183,13.1,16.2,0,,,
1977,18,i) 1000 to 2499,357,1553,88516,86852,168,11.1,97,6.4,12724,4814,7910,5.5,14.7,9395,1443,7952,1.7,10.8,3329,3.9,21.6,0,,,
1977,18,j) 2500 to 4999,270,1803,79918,77885,172,9.8,77,4.4,10448,3188,7260,4.1,13.4,6381,1433,4948,1.8,8.2,4067,5.2,16.4,0,,,
1977,18,k) 5000 to 9999,215,986,86003,89671,85,8.6,84,8.5,12391,4399,7992,4.9,13.8,19726,1410,18316,1.6,22,-7335,-8.2,27.6,0,,,
1977,18,l) 10000+,391,5287,550197,536876,471,8.9,488,9.2,62569,15962,46607,3,11.7,35927,6874,29053,1.3,6.7,26642,5,13.4,0,,,
1977,19,a) 1 to 4,31850,31957,70133,68187,7045,22.4,5827,18.5,25291,17622,7669,25.8,37.1,21399,14689,6710,21.5,31.4,3892,5.7,62.8,0,4513,4516,11782
1977,19,b) 5 to 9,10763,11086,72935,71240,996,9.1,665,6.1,18185,9296,8889,13,25.5,14795,7447,7348,10.5,20.8,3390,4.7,41.6,0,460,467,5661
1977,19,c) 10 to 19,6122,6719,83845,82105,641,9.8,342,5.2,17892,8847,9045,10.8,21.8,14411,6918,7493,8.4,17.6,3481,4.2,35.2,0,181,184,4729
1977,19,d) 20 to 49,3479,4538,103406,101414,428,9.6,237,5.3,20063,8689,11374,8.6,19.8,16078,7647,8431,7.5,15.9,3985,3.9,31.8,0,94,96,5582
1977,19,e) 50 to 99,972,1631,59948,58812,187,11.9,71,4.5,11072,4512,6560,7.7,18.8,8799,3894,4905,6.6,15,2273,3.8,30,0,22,27,2799
1977,19,f) 100 to 249,510,1271,52954,52419,200,16.6,68,5.7,8584,3312,5272,6.3,16.4,7513,3005,4508,5.7,14.3,1071,2.1,28.6,0,4,5,1267
1977,19,g) 250 to 499,256,723,38252,35843,91,13.2,30,4.3,8792,4388,4404,12.2,24.5,3973,793,3180,2.2,11.1,4819,13.4,22.2,0,,,
1977,19,h) 500 to 999,186,870,43000,41235,101,12,47,5.6,6890,2535,4355,6.1,16.7,3359,365,2994,0.9,8.1,3531,8.6,16.2,0,,,
1977,19,i) 1000 to 2499,233,1097,47799,47105,107,9.8,97,8.9,5051,1547,3504,3.3,10.7,3663,890,2773,1.9,7.8,1388,2.9,15.6,0,,,
1977,19,j) 2500 to 4999,149,654,46374,45206,61,9.5,46,7.1,5882,1431,4451,3.2,13,3545,764,2781,1.7,7.8,2337,5.2,15.6,0,,,
1977,19,k) 5000 to 9999,129,682,34793,33428,63,9.7,31,4.8,5573,2192,3381,6.6,16.7,2843,954,1889,2.9,8.5,2730,8.2,17,0,,,
1977,19,l) 10000+,286,2814,184298,172129,234,8,500,17,35837,3759,32078,2.2,20.8,11498,3409,8089,2,6.7,24339,14.1,13.4,0,,,
1977,20,a) 1 to 4,25478,25555,56782,55704,5845,23.1,5208,20.6,21194,14791,6403,26.6,38,19038,13166,5872,23.6,34.2,2156,3.8,68.4,0,4017,4025,10528
1977,20,b) 5 to 9,8786,9041,59755,58373,861,9.6,621,7,15988,8388,7600,14.4,27.4,13223,6931,6292,11.9,22.7,2765,4.7,45.4,0,440,444,5340
1977,20,c) 10 to 19,4894,5410,67661,65886,517,9.7,314,5.9,15919,7557,8362,11.5,24.2,12368,6017,6351,9.1,18.8,3551,5.4,37.6,0,163,172,4225
1977,20,d) 20 to 49,2896,3698,84327,82871,403,11.2,177,4.9,17035,7554,9481,9.1,20.6,14123,5993,8130,7.2,17,2912,3.6,34,0,69,71,3973
1977,20,e) 50 to 99,818,1389,48468,47798,137,10.2,59,4.4,8702,3700,5002,7.7,18.2,7362,2834,4528,5.9,15.4,1340,2.8,30.8,0,14,14,1958
1977,20,f) 100 to 249,510,1110,52452,50277,110,10.1,67,6.2,11347,4821,6526,9.6,22.6,6996,2223,4773,4.4,13.9,4351,8.7,27.8,1,2,2,
1977,20,g) 250 to 499,215,577,28718,28219,60,10.7,30,5.3,4891,1069,3822,3.8,17.3,3893,839,3054,3,13.8,998,3.5,27.6,0,,,
1977,20,h) 500 to 999,168,493,24769,22670,60,12.6,27,5.7,6666,2044,4622,9,29.4,2467,600,1867,2.6,10.9,4199,18.5,21.8,1,1,1,
1977,20,i) 1000 to 2499,221,737,42365,39958,140,20.4,39,5.7,8688,5679,3009,14.2,21.7,3874,1073,2801,2.7,9.7,4814,12,19.4,0,,,
1977,20,j) 2500 to 4999,168,622,27620,26636,52,8.4,51,8.2,4214,1389,2825,5.2,15.8,2245,520,1725,2,8.4,1969,7.4,16.8,0,,,
1977,20,k) 5000 to 9999,159,444,35611,34436,42,9.5,38,8.6,5578,1575,4003,4.6,16.2,3227,1318,1909,3.8,9.4,2351,6.8,18.8,0,,,
1977,20,l) 10000+,322,2706,155314,142742,307,11.4,313,11.6,39712,28286,11426,19.8,27.8,14568,3257,11311,2.3,10.2,25144,17.6,20.4,0,,,
1977,21,a) 1 to 4,28918,28999,64693,63549,6674,23.2,5943,20.7,23775,16954,6821,26.7,37.4,21486,14781,6705,23.3,33.8,2289,3.6,67.6,0,4484,4488,11414
1977,21,b) 5 to 9,9786,10009,65753,64831,889,9,670,6.8,16912,8660,8252,13.4,26.1,15067,7548,7519,11.6,23.2,1845,2.9,46.4,0,462,466,5541
1977,21,c) 10 to 19,5382,5810,73748,72206,573,10.1,307,5.4,17189,8431,8758,11.7,23.8,14105,6305,7800,8.7,19.5,3084,4.3,39,0,160,162,4190
1977,21,d) 20 to 49,3123,3798,91696,90594,403,10.9,185,5,18692,8189,10503,9,20.6,16488,6769,9719,7.5,18.2,2204,2.4,36.4,0,75,76,4302
1977,21,e) 50 to 99,1049,1704,64025,63862,213,12.9,104,6.3,11983,4633,7350,7.3,18.8,11657,4615,7042,7.2,18.3,326,0.5,36.6,0,25,26,3406
1977,21,f) 100 to 249,636,1347,67059,65606,192,15.1,53,4.2,11537,4603,6934,7,17.6,8630,3131,5499,4.8,13.2,2907,4.4,26.4,0,8,8,2199
1977,21,g) 250 to 499,265,719,36554,36371,75,10.7,46,6.5,5183,1418,3765,3.9,14.3,4816,764,4052,2.1,13.2,367,1.1,26.4,0,,,
1977,21,h) 500 to 999,238,707,39460,40125,95,13.9,44,6.5,5479,1944,3535,4.8,13.7,6808,1534,5274,3.8,17,-1329,-3.3,27.4,0,,,
1977,21,i) 1000 to 2499,256,997,53633,49229,162,17,76,8,12051,1981,10070,4,24.5,3243,830,2413,1.7,6.6,8808,17.9,13.2,0,,,
1977,21,j) 2500 to 4999,197,766,41060,39315,80,10.8,33,4.4,7230,2896,4334,7.4,18.4,3740,803,2937,2,9.5,3490,8.9,19,0,,,
1977,21,k) 5000 to 9999,166,740,57137,48108,56,7.6,42,5.7,21436,3153,18283,6.6,44.6,3377,633,2744,1.3,7,18059,37.6,14,0,,,
1977,21,l) 10000+,330,2980,261926,251560,299,10.2,194,6.6,42024,10773,31251,4.3,16.7,21291,4288,17003,1.7,8.5,20733,8.2,17,0,,,
1977,22,a) 1 to 4,33072,33158,74393,71329,8046,24.9,6086,18.9,28918,20517,8401,28.8,40.5,22790,15335,7455,21.5,32,6128,8.5,64,0,4884,4897,12748
1977,22,b) 5 to 9,11664,11994,79634,77204,1182,10.1,714,6.1,22017,11133,10884,14.4,28.5,17157,8224,8933,10.7,22.2,4860,6.3,44.4,0,554,560,6809
1977,22,c) 10 to 19,6655,7179,92518,90039,680,9.7,399,5.7,22668,9861,12807,11,25.2,17709,8324,9385,9.2,19.7,4959,5.5,39.4,0,250,254,6403
1977,22,d) 20 to 49,4051,4924,124677,121080,460,9.5,253,5.3,28166,11273,16893,9.3,23.3,20972,7971,13001,6.6,17.3,7194,6,34.6,0,99,107,5668
1977,22,e) 50 to 99,1326,2073,85669,83482,178,8.8,80,4,17109,6023,11086,7.2,20.5,12734,4326,8408,5.2,15.3,4375,5.2,30.6,0,22,24,3249
1977,22,f) 100 to 249,799,1682,90322,88218,234,14.5,99,6.1,20384,7226,13158,8.2,23.1,16175,6533,9642,7.4,18.3,4209,4.8,36.6,0,10,10,2826
1977,22,g) 250 to 499,311,916,52642,51164,117,13.1,76,8.5,9851,2895,6956,5.7,19.3,6894,1752,5142,3.4,13.5,2957,5.8,27,0,,,
1977,22,h) 500 to 999,269,993,53369,49392,141,14.7,72,7.5,12605,7598,5007,15.4,25.5,4650,878,3772,1.8,9.4,7955,16.1,18.8,0,,,
1977,22,i) 1000 to 2499,284,1221,63898,62655,148,12.5,76,6.4,11276,2122,9154,3.4,18,8790,1127,7663,1.8,14,2486,4,28,0,,,
1977,22,j) 2500 to 4999,218,872,40691,40942,87,10.2,52,6.1,6248,1973,4275,4.8,15.3,6750,1025,5725,2.5,16.5,-502,-1.2,30.6,0,,,
1977,22,k) 5000 to 9999,183,998,46228,44100,73,7.4,48,4.9,8841,3707,5134,8.4,20,4585,1203,3382,2.7,10.4,4256,9.6,20.8,0,,,
1977,22,l) 10000+,335,4019,217982,212716,456,11.7,261,6.7,35237,12075,23162,5.7,16.6,24705,5052,19653,2.4,11.6,10532,5,23.2,0,,,
1977,23,a) 1 to 4,11636,11666,24935,24240,2548,22.2,2236,19.4,9000,5698,3302,23.5,37.1,7609,5124,2485,21.1,31.4,1391,5.7,62.8,0,1527,1527,3723
1977,23,b) 5 to 9,3425,3521,22729,22374,273,7.8,205,5.9,5537,2490,3047,11.1,24.7,4826,2294,2532,10.3,21.6,711,3.1,43.2,0,141,142,1803
1977,23,c) 10 to 19,1804,1965,24543,23868,167,8.7,90,4.7,5449,2290,3159,9.6,22.8,4099,1896,2203,7.9,17.2,1350,5.6,34.4,0,55,59,1425
1977,23,d) 20 to 49,1004,1275,30497,29162,154,12.6,51,4.2,7110,2900,4210,9.9,24.4,4439,2003,2436,6.9,15.2,2671,9.2,30.4,0,24,25,1436
1977,23,e) 50 to 99,325,555,21259,20339,88,16.9,21,4,4742,2075,2667,10.2,23.3,2901,1355,1546,6.7,14.3,1841,9,28.6,0,9,9,1070
1977,23,f) 100 to 249,226,481,26456,25428,43,9.2,17,3.6,5043,1518,3525,6,19.8,2987,646,2341,2.5,11.7,2056,8.1,23.4,0,,,
1977,23,g) 250 to 499,109,463,23528,22859,25,5.5,13,2.8,3617,598,3019,2.6,15.8,2278,,1946,,10,1339,5.8,20,1,,,
1977,23,h) 500 to 999,81,394,25978,24256,17,4.4,11,2.8,4843,2436,2407,10,20,1399,324,1075,1.3,5.8,3444,14.2,11.6,0,,,
1977,23,i) 1000 to 2499,65,189,18522,18042,11,5.8,10,5.3,2415,,,,13.4,1455,198,1257,1.1,8.1,960,5.3,16.2,1,,,
1977,23,j) 2500 to 4999,65,211,9509,8950,24,11.7,11,5.4,1803,,,,20.1,684,,327,,7.6,1119,12.5,15.2,1,,,
1977,23,k) 5000 to 9999,63,159,19921,20788,22,14.4,14,9.2,2498,1708,790,8.2,12,4231,84,4147,0.4,20.4,-1733,-8.4,24,0,,,
1977,23,l) 10000+,182,794,44670,43572,69,8.7,70,8.8,7823,3967,3856,9.1,18,5627,2343,3284,5.4,12.9,2196,5.1,25.8,0,,,
1977,24,a) 1 to 4,30338,30417,68749,66612,7236,24.3,5791,19.5,26232,18924,7308,28.4,39.4,21957,14946,7011,22.4,33,4275,6.4,66,1,4314,4319,
1977,24,b) 5 to 9,12136,12467,82092,80700,1148,9.3,793,6.4,21001,10340,10661,12.8,26,18217,9075,9142,11.2,22.6,2784,3.4,45.2,0,565,571,6910
1977,24,c) 10 to 19,7171,7645,97596,96270,644,8.6,381,5.1,20220,8472,11748,8.8,21,17568,7799,9769,8.1,18.2,2652,2.8,36.4,0,198,205,5198
1977,24,d) 20 to 49,4269,5187,125366,123371,501,9.9,263,5.2,24589,9646,14943,7.8,19.9,20599,7448,13151,6,16.7,3990,3.2,33.4,0,92,95,5240
1977,24,e) 50 to 99,1348,2048,81030,79305,296,15.2,106,5.4,17053,7981,9072,10.1,21.5,13603,4451,9152,5.6,17.2,3450,4.3,34.4,0,23,23,2921
1977,24,f) 100 to 249,832,1827,85903,84812,220,12.4,110,6.2,15529,6108,9421,7.2,18.3,13346,4370,8976,5.2,15.7,2183,2.6,31.4,0,9,9,1996
1977,24,g) 250 to 499,340,1138,46561,45614,109,9.8,54,4.9,7716,2602,5114,5.7,16.9,5822,1346,4476,3,12.8,1894,4.1,25.6,0,,,
1977,24,h) 500 to 999,279,773,47376,46991,74,9.5,84,10.8,6914,1417,5497,3,14.7,6144,1018,5126,2.2,13.1,770,1.6,26.2,1,1,1,
1977,24,i) 1000 to 2499,331,1379,77907,78551,160,11.9,102,7.6,9655,2805,6850,3.6,12.3,10943,4144,6799,5.3,13.9,-1288,-1.6,24.6,0,,,
1977,24,j) 2500 to 4999,213,1203,47031,46949,109,9.3,60,5.1,6301,1872,4429,4,13.4,6136,695,5441,1.5,13.1,165,0.3,26.2,0,,,
1977,24,k) 5000 to 9999,180,703,84047,76252,56,8,55,7.9,20775,2594,18181,3.4,27.2,5184,1643,3541,2.2,6.8,15591,20.4,13.6,0,,,
1977,24,l) 10000+,348,3882,282761,287247,454,12,306,8.1,46755,14619,32136,5.1,16.3,55727,8841,46886,3.1,19.4,-8972,-3.1,32.6,0,,,
1977,25,a) 1 to 4,52636,52797,115074,110615,9931,18.9,8854,16.9,39005,23630,15375,21.4,35.3,30086,20060,10026,18.1,27.2,8919,8.1,54.4,0,6608,6613,15402
1977,25,b) 5 to 9,18313,18753,123326,120230,1260,6.8,949,5.1,29285,11497,17788,9.6,24.4,23092,10710,12382,8.9,19.2,6193,5.2,38.4,0,654,662,8106
1977,25,c) 10 to 19,10697,11509,149418,144183,845,7.4,528,4.7,33496,12183,21313,8.4,23.2,23026,10866,12160,7.5,16,10470,7.2,32,0,306,315,8191
1977,25,d) 20 to 49,6352,7557,198241,190753,703,9.5,386,5.2,44902,16257,28645,8.5,23.5,29926,14473,15453,7.6,15.7,14976,7.8,31.4,0,187,192,10880
1977,25,e) 50 to 99,2315,3394,153328,148274,324,9.8,138,4.2,30942,10996,19946,7.4,20.9,20834,8224,12610,5.5,14.1,10108,6.8,28.2,0,40,40,5714
1977,25,f) 100 to 249,1381,2801,167887,163185,338,12.4,193,7.1,34332,12633,21699,7.7,21,24927,11622,13305,7.1,15.3,9405,5.7,30.6,0,25,27,7060
1977,25,g) 250 to 499,554,1438,106190,100215,197,14.3,76,5.5,21222,8930,12292,8.9,21.2,9272,2484,6788,2.5,9.3,11950,11.9,18.6,0,,,
1977,25,h) 500 to 999,436,1182,122661,116748,115,9.9,78,6.7,21683,5551,16132,4.8,18.6,9857,2674,7183,2.3,8.4,11826,10.2,16.8,0,,,
1977,25,i) 1000 to 2499,403,1449,142670,140325,122,8.4,132,9.1,17460,8154,9306,5.8,12.4,12770,3747,9023,2.7,9.1,4690,3.3,18.2,0,,,
1977,25,j) 2500 to 4999,289,1485,118864,110542,120,8.1,128,8.6,24931,3600,21331,3.3,22.6,8286,3088,5198,2.8,7.5,16645,15.1,15,0,,,
1977,25,k) 5000 to 9999,215,1415,132921,119398,176,12.9,119,8.7,39421,24177,15244,20.2,33,12375,2128,10247,1.8,10.4,27046,22.6,20.8,0,,,
1977,25,l) 10000+,382,4935,419857,417115,559,11.5,458,9.4,52775,19025,33750,4.6,12.7,47290,14273,33017,3.4,11.3,5485,1.4,22.6,0,,,
1977,26,a) 1 to 4,67904,68144,153252,149309,15256,22.7,13228,19.6,56468,38867,17601,26,37.8,48582,32552,16030,21.8,32.5,7886,5.3,65,0,9665,9680,24700
1977,26,b) 5 to 9,25436,26235,171911,168522,2352,9.1,1667,6.4,44243,21459,22784,12.7,26.3,37464,18508,18956,11,22.2,6779,4.1,44.4,0,1080,1095,13340
1977,26,c) 10 to 19,14700,16105,205202,199175,1505,9.5,817,5.2,47560,20506,27054,10.3,23.9,35505,16121,19384,8.1,17.8,12055,6.1,35.6,0,426,441,10931
1977,26,d) 20 to 49,8601,10909,268599,258925,1205,11.4,570,5.4,60611,25217,35394,9.7,23.4,41262,18000,23262,7,15.9,19349,7.5,31.8,0,218,230,12281
1977,26,e) 50 to 99,2757,4754,181643,174641,524,11.4,207,4.5,35663,12131,23532,6.9,20.4,21659,7964,13695,4.6,12.4,14004,8,24.8,0,35,42,4754
1977,26,f) 100 to 249,1491,3789,188197,181908,459,12.6,203,5.6,38107,13564,24543,7.5,20.9,25528,10973,14555,6,14,12579,6.9,28,0,20,28,5028
1977,26,g) 250 to 499,587,2068,112114,106806,204,10,143,7,21108,8055,13053,7.5,19.8,10491,2631,7860,2.5,9.8,10617,10,19.6,0,,,
1977,26,h) 500 to 999,446,1748,108079,105646,156,8.8,210,11.9,17745,7597,10148,7.2,16.8,12878,2377,10501,2.2,12.2,4867,4.6,24.4,0,,,
1977,26,i) 1000 to 2499,456,2280,153047,144737,234,10.5,127,5.7,28399,6880,21519,4.8,19.6,11779,2598,9181,1.8,8.1,16620,11.5,16.2,0,,,
1977,26,j) 2500 to 4999,317,1855,102765,97832,177,9.7,121,6.6,17929,4694,13235,4.8,18.3,8063,2106,5957,2.2,8.2,9866,10.1,16.4,0,,,
1977,26,k) 5000 to 9999,239,2030,145800,142381,369,19.3,144,7.5,24482,9583,14899,6.7,17.2,17644,3854,13790,2.7,12.4,6838,4.8,24.8,0,,,
1977,26,l) 10000+,406,7114,927601,890882,730,10.3,736,10.4,140379,30217,110162,3.4,15.8,66941,11640,55301,1.3,7.5,73438,8.3,15,0,,,
1977,27,a) 1 to 4,35207,35338,78940,76225,8221,23.8,6273,18.2,29275,20385,8890,26.7,38.4,23845,16050,7795,21.1,31.3,5430,7.1,62.6,1,4761,4767,
1977,27,b) 5 to 9,13719,14121,93472,90916,1280,9.2,808,5.8,23864,11514,12350,12.7,26.2,18752,9200,9552,10.1,20.6,5112,5.6,41.2,0,572,582,7085
1977,27,c) 10 to 19,8129,8851,112443,110027,794,9.1,502,5.8,25120,11511,13609,10.5,22.8,20287,9547,10740,8.7,18.4,4833,4.4,36.8,0,243,246,6267
1977,27,d) 20 to 49,4654,5730,142162,139457,515,9.1,322,5.7,29095,12062,17033,8.6,20.9,23685,10703,12982,7.7,17,5410,3.9,34,0,142,155,7854
1977,27,e) 50 to 99,1534,2438,101049,99146,243,10.1,179,7.4,20268,8378,11890,8.5,20.4,16462,8495,7967,8.6,16.6,3806,3.8,33.2,0,46,67,6198
1977,27,f) 100 to 249,891,1821,107102,104438,280,16.2,86,5,22113,10191,11922,9.8,21.2,16784,6796,9988,6.5,16.1,5329,5.1,32.2,0,14,14,3391
1977,27,g) 250 to 499,354,1051,66983,64312,135,13.4,45,4.5,11018,3392,7626,5.3,17.1,5675,1117,4558,1.7,8.8,5343,8.3,17.6,0,,,
1977,27,h) 500 to 999,257,1093,60381,55630,117,11,52,4.9,14181,5321,8860,9.6,25.5,4678,1901,2777,3.4,8.4,9503,17.1,16.8,1,1,2,
1977,27,i) 1000 to 2499,292,1218,99599,98115,184,15.6,114,9.6,12773,6321,6452,6.4,13,9805,1737,8068,1.8,10,2968,3,20,0,,,
1977,27,j) 2500 to 4999,211,933,69000,64398,78,8.5,56,6.1,14777,2271,12506,3.5,22.9,5573,1392,4181,2.2,8.7,9204,14.2,17.4,0,,,
1977,27,k) 5000 to 9999,177,943,75422,72856,66,7.2,53,5.8,13071,3536,9535,4.9,17.9,7938,1510,6428,2.1,10.9,5133,7,21.8,0,,,
1977,27,l) 10000+,350,3423,276158,255377,322,9.2,487,13.9,66824,13695,53129,5.4,26.2,25261,4760,20501,1.9,9.9,41563,16.3,19.8,0,,,
1977,28,a) 1 to 4,20738,20804,45163,44006,4889,23.9,4082,19.9,16830,12015,4815,27.3,38.2,14515,9831,4684,22.3,33,2315,5.2,66,0,3219,3224,8046
1977,28,b) 5 to 9,6530,6713,43651,42961,610,9.2,405,6.1,11100,5826,5274,13.6,25.8,9719,4581,5138,10.7,22.6,1381,3.2,45.2,0,299,303,3700
1977,28,c) 10 to 19,3502,3832,48135,47274,372,9.9,237,6.3,11082,5516,5566,11.7,23.4,9359,4398,4961,9.3,19.8,1723,3.6,39.6,0,122,125,3100
1977,28,d) 20 to 49,1930,2387,56206,55291,211,9,110,4.7,11694,4874,6820,8.8,21.1,9864,4376,5488,7.9,17.8,1830,3.3,35.6,0,64,66,3545
1977,28,e) 50 to 99,671,1147,41551,40766,117,10.5,64,5.7,8248,3383,4865,8.3,20.2,6678,3227,3451,7.9,16.4,1570,3.8,32.8,0,18,18,2506
1977,28,f) 100 to 249,428,1010,47393,45862,164,17.3,45,4.7,9314,4652,4662,10.1,20.3,6251,1968,4283,4.3,13.6,3063,6.7,27.2,0,6,18,1552
1977,28,g) 250 to 499,195,561,33041,30579,100,19,33,6.3,7850,2809,5041,9.2,25.7,2926,684,2242,2.2,9.6,4924,16.1,19.2,0,,,
1977,28,h) 500 to 999,165,486,30261,29780,32,6.9,12,2.6,4343,1458,2885,4.9,14.6,3380,511,2869,1.7,11.3,963,3.3,22.6,0,,,
1977,28,i) 1000 to 2499,178,747,41150,40110,85,11.7,46,6.3,6099,782,5317,1.9,15.2,4018,1122,2896,2.8,10,2081,5.2,20,0,,,
1977,28,j) 2500 to 4999,140,449,23693,23067,68,15.8,30,7,3487,1196,2291,5.2,15.1,2235,389,1846,1.7,9.7,1252,5.4,19.4,0,,,
1977,28,k) 5000 to 9999,121,525,36512,29416,43,8.3,26,5,16131,1360,14771,4.6,54.8,1938,890,1048,3,6.6,14193,48.2,13.2,0,,,
1977,28,l) 10000+,272,2042,134217,130975,190,9.4,162,8,16632,4254,12378,3.2,12.7,10148,2729,7419,2.1,7.7,6484,5,15.4,0,,,
1977,29,a) 1 to 4,45850,46008,100105,97883,10516,23.1,9228,20.3,36852,25819,11033,26.4,37.6,32407,22447,9960,22.9,33.1,4445,4.5,66.2,0,7113,7121,17871
1977,29,b) 5 to 9,15265,15764,103058,101047,1451,9.3,1051,6.8,26551,13263,13288,13.1,26.3,22529,11409,11120,11.3,22.3,4022,4,44.6,0,705,715,8549
1977,29,c) 10 to 19,8931,9698,122301,120996,798,8.4,521,5.5,25252,11365,13887,9.4,20.9,22641,10262,12379,8.5,18.7,2611,2.2,37.4,0,293,299,7469
1977,29,d) 20 to 49,5245,6634,156720,153673,630,9.7,327,5,31531,12440,19091,8.1,20.5,25436,11016,14420,7.2,16.6,6095,3.9,33.2,0,132,139,7317
